X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
0.06725, 0.11, 0.003, 0.000387248, 2.58024e-05, 1.44422e-05
0.0671, 0.11, 0.003, 0.000386945, 2.85747e-05, 1.44614e-05
0.0668, 0.11, 0.003, 0.000386945, 2.85747e-05, 1.44614e-05
0.06695, 0.11, 0.003, 0.000386945, 2.85747e-05, 1.44614e-05
0.0668, 0.11, 0.003, 0.000386644, 3.13557e-05, 1.44815e-05
0.0665, 0.11, 0.003, 0.000386644, 3.13557e-05, 1.44815e-05
0.06665, 0.11, 0.003, 0.000386644, 3.13557e-05, 1.44815e-05
0.0665, 0.11, 0.003, 0.000386343, 3.41454e-05, 1.45024e-05
0.0662, 0.11, 0.003, 0.000386343, 3.41454e-05, 1.45024e-05
0.06635, 0.11, 0.003, 0.000386343, 3.41454e-05, 1.45024e-05
0.0662, 0.11, 0.003, 0.000386043, 3.6944e-05, 1.45241e-05
0.0659, 0.11, 0.003, 0.000386043, 3.6944e-05, 1.45241e-05
0.06605, 0.11, 0.003, 0.000386043, 3.6944e-05, 1.45241e-05
0.0659, 0.11, 0.003, 0.000385745, 3.97513e-05, 1.45466e-05
0.0656, 0.11, 0.003, 0.000385745, 3.97513e-05, 1.45466e-05
0.06575, 0.11, 0.003, 0.000385745, 3.97513e-05, 1.45466e-05
0.0656, 0.11, 0.003, 0.000385447, 4.25673e-05, 1.457e-05
0.0653, 0.11, 0.003, 0.000385447, 4.25673e-05, 1.457e-05
0.06545, 0.11, 0.003, 0.000385447, 4.25673e-05, 1.457e-05
0.0653, 0.11, 0.003, 0.00038515, 4.53922e-05, 1.45942e-05
0.065, 0.11, 0.003, 0.00038515, 4.53922e-05, 1.45942e-05
0.06515, 0.11, 0.003, 0.00038515, 4.53922e-05, 1.45942e-05
0.065, 0.11, 0.003, 0.000384855, 4.82258e-05, 1.46192e-05
0.0647, 0.11, 0.003, 0.000384855, 4.82258e-05, 1.46192e-05
0.06485, 0.11, 0.003, 0.000384855, 4.82258e-05, 1.46192e-05
0.0647, 0.11, 0.003, 0.00038456, 5.10682e-05, 1.4645e-05
0.0644, 0.11, 0.003, 0.00038456, 5.10682e-05, 1.4645e-05
0.06455, 0.11, 0.003, 0.00038456, 5.10682e-05, 1.4645e-05
0.0644, 0.11, 0.003, 0.000384267, 5.39193e-05, 1.46716e-05
0.0641, 0.11, 0.003, 0.000384267, 5.39193e-05, 1.46716e-05
0.06425, 0.11, 0.003, 0.000384267, 5.39193e-05, 1.46716e-05
0.0641, 0.11, 0.003, 0.000383975, 5.67792e-05, 1.46991e-05
0.0638, 0.11, 0.003, 0.000383975, 5.67792e-05, 1.46991e-05
0.06395, 0.11, 0.003, 0.000383975, 5.67792e-05, 1.46991e-05
0.0638, 0.11, 0.003, 0.000383683, 5.96479e-05, 1.47274e-05
0.0635, 0.11, 0.003, 0.000383683, 5.96479e-05, 1.47274e-05
0.06365, 0.11, 0.003, 0.000383683, 5.96479e-05, 1.47274e-05
0.0635, 0.11, 0.003, 0.000383393, 6.25253e-05, 1.47565e-05
0.0632, 0.11, 0.003, 0.000383393, 6.25253e-05, 1.47565e-05
0.06335, 0.11, 0.003, 0.000383393, 6.25253e-05, 1.47565e-05
0.0632, 0.11, 0.003, 0.000383104, 6.54116e-05, 1.47864e-05
0.0629, 0.11, 0.003, 0.000383104, 6.54116e-05, 1.47864e-05
0.06305, 0.11, 0.003, 0.000383104, 6.54116e-05, 1.47864e-05
0.0629, 0.11, 0.003, 0.000382816, 6.83065e-05, 1.48172e-05
0.0626, 0.11, 0.003, 0.000382816, 6.83065e-05, 1.48172e-05
0.06275, 0.11, 0.003, 0.000382816, 6.83065e-05, 1.48172e-05
0.0626, 0.11, 0.003, 0.000382528, 7.12103e-05, 1.48488e-05
0.0623, 0.11, 0.003, 0.000382528, 7.12103e-05, 1.48488e-05
0.06245, 0.11, 0.003, 0.000382528, 7.12103e-05, 1.48488e-05
0.0623, 0.11, 0.003, 0.000382242, 7.41228e-05, 1.48811e-05
0.062, 0.11, 0.003, 0.000382242, 7.41228e-05, 1.48811e-05
0.06215, 0.11, 0.003, 0.000382242, 7.41228e-05, 1.48811e-05
0.062, 0.11, 0.003, 0.000381957, 7.70441e-05, 1.49144e-05
0.0617, 0.11, 0.003, 0.000381957, 7.70441e-05, 1.49144e-05
0.06185, 0.11, 0.003, 0.000381957, 7.70441e-05, 1.49144e-05
0.0617, 0.11, 0.003, 0.000381673, 7.99741e-05, 1.49484e-05
0.0614, 0.11, 0.003, 0.000381673, 7.99741e-05, 1.49484e-05
0.06155, 0.11, 0.003, 0.000381673, 7.99741e-05, 1.49484e-05
0.0614, 0.11, 0.003, 0.00038139, 8.2913e-05, 1.49833e-05
0.0611, 0.11, 0.003, 0.00038139, 8.2913e-05, 1.49833e-05
0.06125, 0.11, 0.003, 0.00038139, 8.2913e-05, 1.49833e-05
0.0611, 0.11, 0.003, 0.000381108, 8.58605e-05, 1.50189e-05
0.0608, 0.11, 0.003, 0.000381108, 8.58605e-05, 1.50189e-05
0.06095, 0.11, 0.003, 0.000381108, 8.58605e-05, 1.50189e-05
0.0608, 0.11, 0.003, 0.000380828, 8.88169e-05, 1.50554e-05
0.0605, 0.11, 0.003, 0.000380828, 8.88169e-05, 1.50554e-05
0.06065, 0.11, 0.003, 0.000380828, 8.88169e-05, 1.50554e-05
0.0605, 0.11, 0.003, 0.000380548, 9.1782e-05, 1.50928e-05
0.0602, 0.11, 0.003, 0.000380548, 9.1782e-05, 1.50928e-05
0.06035, 0.11, 0.003, 0.000380548, 9.1782e-05, 1.50928e-05
0.0602, 0.11, 0.003, 0.000380269, 9.47559e-05, 1.51309e-05
0.0599, 0.11, 0.003, 0.000380269, 9.47559e-05, 1.51309e-05
0.06005, 0.11, 0.003, 0.000380269, 9.47559e-05, 1.51309e-05
0.0599, 0.11, 0.003, 0.000379991, 9.77386e-05, 1.51699e-05
0.0596, 0.11, 0.003, 0.000379991, 9.77386e-05, 1.51699e-05
0.05975, 0.11, 0.003, 0.000379991, 9.77386e-05, 1.51699e-05
0.0596, 0.11, 0.003, 0.000379715, 0.00010073, 1.52097e-05
0.0593, 0.11, 0.003, 0.000379715, 0.00010073, 1.52097e-05
0.05945, 0.11, 0.003, 0.000379715, 0.00010073, 1.52097e-05
0.0593, 0.11, 0.003, 0.000379439, 0.00010373, 1.52503e-05
0.059, 0.11, 0.003, 0.000379439, 0.00010373, 1.52503e-05
0.05915, 0.11, 0.003, 0.000379439, 0.00010373, 1.52503e-05
0.059, 0.11, 0.003, 0.000379164, 0.000106739, 1.52917e-05
0.0587, 0.11, 0.003, 0.000379164, 0.000106739, 1.52917e-05
0.05885, 0.11, 0.003, 0.000379164, 0.000106739, 1.52917e-05
0.0587, 0.11, 0.003, 0.000378891, 0.000109757, 1.53339e-05
0.0584, 0.11, 0.003, 0.000378891, 0.000109757, 1.53339e-05
0.05855, 0.11, 0.003, 0.000378891, 0.000109757, 1.53339e-05
0.0584, 0.11, 0.003, 0.000378618, 0.000112783, 1.5377e-05
0.0581, 0.11, 0.003, 0.000378618, 0.000112783, 1.5377e-05
0.05825, 0.11, 0.003, 0.000378618, 0.000112783, 1.5377e-05
0.0581, 0.11, 0.003, 0.000378347, 0.000115819, 1.54209e-05
0.0578, 0.11, 0.003, 0.000378347, 0.000115819, 1.54209e-05
0.05795, 0.11, 0.003, 0.000378347, 0.000115819, 1.54209e-05
0.0578, 0.11, 0.003, 0.000378077, 0.000118863, 1.54656e-05
0.0575, 0.11, 0.003, 0.000378077, 0.000118863, 1.54656e-05
0.05765, 0.11, 0.003, 0.000378077, 0.000118863, 1.54656e-05
0.0575, 0.11, 0.003, 0.000377807, 0.000121915, 1.55111e-05
0.0572, 0.11, 0.003, 0.000377807, 0.000121915, 1.55111e-05
0.05735, 0.11, 0.003, 0.000377807, 0.000121915, 1.55111e-05
0.0572, 0.11, 0.003, 0.000377539, 0.000124977, 1.55575e-05
0.0569, 0.11, 0.003, 0.000377539, 0.000124977, 1.55575e-05
0.05705, 0.11, 0.003, 0.000377539, 0.000124977, 1.55575e-05
0.0569, 0.11, 0.003, 0.000377272, 0.000128047, 1.56047e-05
0.0566, 0.11, 0.003, 0.000377272, 0.000128047, 1.56047e-05
0.05675, 0.11, 0.003, 0.000377272, 0.000128047, 1.56047e-05
0.0566, 0.11, 0.003, 0.000377005, 0.000131126, 1.56527e-05
0.0563, 0.11, 0.003, 0.000377005, 0.000131126, 1.56527e-05
0.05645, 0.11, 0.003, 0.000377005, 0.000131126, 1.56527e-05
0.0563, 0.11, 0.003, 0.00037674, 0.000134214, 1.57015e-05
0.056, 0.11, 0.003, 0.00037674, 0.000134214, 1.57015e-05
0.05615, 0.11, 0.003, 0.00037674, 0.000134214, 1.57015e-05
0.056, 0.11, 0.003, 0.000376476, 0.000137311, 1.57511e-05
0.0557, 0.11, 0.003, 0.000376476, 0.000137311, 1.57511e-05
0.05585, 0.11, 0.003, 0.000376476, 0.000137311, 1.57511e-05
0.0557, 0.11, 0.003, 0.000376213, 0.000140416, 1.58016e-05
0.0554, 0.11, 0.003, 0.000376213, 0.000140416, 1.58016e-05
0.05555, 0.11, 0.003, 0.000376213, 0.000140416, 1.58016e-05
0.0554, 0.11, 0.003, 0.000375951, 0.000143531, 1.58529e-05
0.0551, 0.11, 0.003, 0.000375951, 0.000143531, 1.58529e-05
0.05525, 0.11, 0.003, 0.000375951, 0.000143531, 1.58529e-05
0.0551, 0.11, 0.003, 0.00037569, 0.000146654, 1.5905e-05
0.0548, 0.11, 0.003, 0.00037569, 0.000146654, 1.5905e-05
0.05495, 0.11, 0.003, 0.00037569, 0.000146654, 1.5905e-05
0.0548, 0.11, 0.003, 0.00037543, 0.000149785, 1.59579e-05
0.0545, 0.11, 0.003, 0.00037543, 0.000149785, 1.59579e-05
0.05465, 0.11, 0.003, 0.00037543, 0.000149785, 1.59579e-05
0.0545, 0.11, 0.003, 0.000375171, 0.000152926, 1.60117e-05
0.0542, 0.11, 0.003, 0.000375171, 0.000152926, 1.60117e-05
0.05435, 0.11, 0.003, 0.000375171, 0.000152926, 1.60117e-05
0.0542, 0.11, 0.003, 0.000374913, 0.000156075, 1.60662e-05
0.0539, 0.11, 0.003, 0.000374913, 0.000156075, 1.60662e-05
0.05405, 0.11, 0.003, 0.000374913, 0.000156075, 1.60662e-05
0.0539, 0.11, 0.003, 0.000374657, 0.000159233, 1.61216e-05
0.0536, 0.11, 0.003, 0.000374657, 0.000159233, 1.61216e-05
0.05375, 0.11, 0.003, 0.000374657, 0.000159233, 1.61216e-05
0.0536, 0.11, 0.003, 0.000374401, 0.0001624, 1.61778e-05
0.0533, 0.11, 0.003, 0.000374401, 0.0001624, 1.61778e-05
0.05345, 0.11, 0.003, 0.000374401, 0.0001624, 1.61778e-05
0.0533, 0.11, 0.003, 0.000374146, 0.000165575, 1.62349e-05
0.053, 0.11, 0.003, 0.000374146, 0.000165575, 1.62349e-05
0.05315, 0.11, 0.003, 0.000374146, 0.000165575, 1.62349e-05
0.053, 0.11, 0.003, 0.000373893, 0.00016876, 1.62927e-05
0.0527, 0.11, 0.003, 0.000373893, 0.00016876, 1.62927e-05
0.05285, 0.11, 0.003, 0.000373893, 0.00016876, 1.62927e-05
0.0527, 0.11, 0.003, 0.00037364, 0.000171953, 1.63514e-05
0.0524, 0.11, 0.003, 0.00037364, 0.000171953, 1.63514e-05
0.05255, 0.11, 0.003, 0.00037364, 0.000171953, 1.63514e-05
0.0524, 0.11, 0.003, 0.000373389, 0.000175155, 1.64109e-05
0.0521, 0.11, 0.003, 0.000373389, 0.000175155, 1.64109e-05
0.05225, 0.11, 0.003, 0.000373389, 0.000175155, 1.64109e-05
0.0521, 0.11, 0.003, 0.000373138, 0.000178365, 1.64712e-05
0.0518, 0.11, 0.003, 0.000373138, 0.000178365, 1.64712e-05
0.05195, 0.11, 0.003, 0.000373138, 0.000178365, 1.64712e-05
0.0518, 0.11, 0.003, 0.000372889, 0.000181585, 1.65324e-05
0.0515, 0.11, 0.003, 0.000372889, 0.000181585, 1.65324e-05
0.05165, 0.11, 0.003, 0.000372889, 0.000181585, 1.65324e-05
0.0515, 0.11, 0.003, 0.00037264, 0.000184813, 1.65943e-05
0.0512, 0.11, 0.003, 0.00037264, 0.000184813, 1.65943e-05
0.05135, 0.11, 0.003, 0.00037264, 0.000184813, 1.65943e-05
0.0512, 0.11, 0.003, 0.000372393, 0.00018805, 1.66571e-05
0.0509, 0.11, 0.003, 0.000372393, 0.00018805, 1.66571e-05
0.05105, 0.11, 0.003, 0.000372393, 0.00018805, 1.66571e-05
0.0509, 0.11, 0.003, 0.000372146, 0.000191295, 1.67207e-05
0.0506, 0.11, 0.003, 0.000372146, 0.000191295, 1.67207e-05
0.05075, 0.11, 0.003, 0.000372146, 0.000191295, 1.67207e-05
0.0506, 0.11, 0.003, 0.000371901, 0.00019455, 1.67851e-05
0.0503, 0.11, 0.003, 0.000371901, 0.00019455, 1.67851e-05
0.05045, 0.11, 0.003, 0.000371901, 0.00019455, 1.67851e-05
0.0503, 0.11, 0.003, 0.000371657, 0.000197813, 1.68504e-05
0.05, 0.11, 0.003, 0.000371657, 0.000197813, 1.68504e-05
0.05015, 0.11, 0.003, 0.000371657, 0.000197813, 1.68504e-05
0.05, 0.11, 0.003, 0.000371414, 0.000201085, 1.69164e-05
0.0497, 0.11, 0.003, 0.000371414, 0.000201085, 1.69164e-05
0.04985, 0.11, 0.003, 0.000371414, 0.000201085, 1.69164e-05
0.0497, 0.11, 0.003, 0.000371172, 0.000204366, 1.69833e-05
0.0494, 0.11, 0.003, 0.000371172, 0.000204366, 1.69833e-05
0.04955, 0.11, 0.003, 0.000371172, 0.000204366, 1.69833e-05
0.0494, 0.11, 0.003, 0.000370931, 0.000207655, 1.7051e-05
0.0491, 0.11, 0.003, 0.000370931, 0.000207655, 1.7051e-05
0.04925, 0.11, 0.003, 0.000370931, 0.000207655, 1.7051e-05
0.0491, 0.11, 0.003, 0.000370691, 0.000210954, 1.71196e-05
0.0488, 0.11, 0.003, 0.000370691, 0.000210954, 1.71196e-05
0.04895, 0.11, 0.003, 0.000370691, 0.000210954, 1.71196e-05
0.0488, 0.11, 0.003, 0.000370452, 0.000214261, 1.71889e-05
0.0485, 0.11, 0.003, 0.000370452, 0.000214261, 1.71889e-05
0.04865, 0.11, 0.003, 0.000370452, 0.000214261, 1.71889e-05
0.0485, 0.11, 0.003, 0.000370214, 0.000217576, 1.72591e-05
0.0482, 0.11, 0.003, 0.000370214, 0.000217576, 1.72591e-05
0.04835, 0.11, 0.003, 0.000370214, 0.000217576, 1.72591e-05
0.0482, 0.11, 0.003, 0.000369977, 0.000220901, 1.73301e-05
0.0479, 0.11, 0.003, 0.000369977, 0.000220901, 1.73301e-05
0.04805, 0.11, 0.003, 0.000369977, 0.000220901, 1.73301e-05
0.0479, 0.11, 0.003, 0.000369741, 0.000224234, 1.74019e-05
0.0476, 0.11, 0.003, 0.000369741, 0.000224234, 1.74019e-05
0.04775, 0.11, 0.003, 0.000369741, 0.000224234, 1.74019e-05
0.0476, 0.11, 0.003, 0.000369506, 0.000227577, 1.74746e-05
0.0473, 0.11, 0.003, 0.000369506, 0.000227577, 1.74746e-05
0.04745, 0.11, 0.003, 0.000369506, 0.000227577, 1.74746e-05
0.0473, 0.11, 0.003, 0.000369272, 0.000230927, 1.7548e-05
0.047, 0.11, 0.003, 0.000369272, 0.000230927, 1.7548e-05
0.04715, 0.11, 0.003, 0.000369272, 0.000230927, 1.7548e-05
0.047, 0.11, 0.003, 0.00036904, 0.000234287, 1.76223e-05
0.0467, 0.11, 0.003, 0.00036904, 0.000234287, 1.76223e-05
0.04685, 0.11, 0.003, 0.00036904, 0.000234287, 1.76223e-05
0.0467, 0.11, 0.003, 0.000368808, 0.000237656, 1.76974e-05
0.0464, 0.11, 0.003, 0.000368808, 0.000237656, 1.76974e-05
0.04655, 0.11, 0.003, 0.000368808, 0.000237656, 1.76974e-05
0.0464, 0.11, 0.003, 0.000368577, 0.000241033, 1.77733e-05
0.0461, 0.11, 0.003, 0.000368577, 0.000241033, 1.77733e-05
0.04625, 0.11, 0.003, 0.000368577, 0.000241033, 1.77733e-05
0.0461, 0.11, 0.003, 0.000368348, 0.000244419, 1.78501e-05
0.0458, 0.11, 0.003, 0.000368348, 0.000244419, 1.78501e-05
0.04595, 0.11, 0.003, 0.000368348, 0.000244419, 1.78501e-05
0.0458, 0.11, 0.003, 0.000368119, 0.000247814, 1.79276e-05
0.0455, 0.11, 0.003, 0.000368119, 0.000247814, 1.79276e-05
0.04565, 0.11, 0.003, 0.000368119, 0.000247814, 1.79276e-05
0.0455, 0.11, 0.003, 0.000367892, 0.000251217, 1.8006e-05
0.0452, 0.11, 0.003, 0.000367892, 0.000251217, 1.8006e-05
0.04535, 0.11, 0.003, 0.000367892, 0.000251217, 1.8006e-05
0.0452, 0.11, 0.003, 0.000367666, 0.000254629, 1.80852e-05
0.0449, 0.11, 0.003, 0.000367666, 0.000254629, 1.80852e-05
0.04505, 0.11, 0.003, 0.000367666, 0.000254629, 1.80852e-05
0.0449, 0.11, 0.003, 0.00036744, 0.00025805, 1.81653e-05
0.0446, 0.11, 0.003, 0.00036744, 0.00025805, 1.81653e-05
0.04475, 0.11, 0.003, 0.00036744, 0.00025805, 1.81653e-05
0.0446, 0.11, 0.003, 0.000367216, 0.00026148, 1.82461e-05
0.0443, 0.11, 0.003, 0.000367216, 0.00026148, 1.82461e-05
0.04445, 0.11, 0.003, 0.000367216, 0.00026148, 1.82461e-05
0.0443, 0.11, 0.003, 0.000366993, 0.000264919, 1.83278e-05
0.044, 0.11, 0.003, 0.000366993, 0.000264919, 1.83278e-05
0.04415, 0.11, 0.003, 0.000366993, 0.000264919, 1.83278e-05
0.044, 0.11, 0.003, 0.00036677, 0.000268366, 1.84103e-05
0.0437, 0.11, 0.003, 0.00036677, 0.000268366, 1.84103e-05
0.04385, 0.11, 0.003, 0.00036677, 0.000268366, 1.84103e-05
0.0437, 0.11, 0.003, 0.000366549, 0.000271822, 1.84936e-05
0.0434, 0.11, 0.003, 0.000366549, 0.000271822, 1.84936e-05
0.04355, 0.11, 0.003, 0.000366549, 0.000271822, 1.84936e-05
0.0434, 0.11, 0.003, 0.000366329, 0.000275287, 1.85777e-05
0.0431, 0.11, 0.003, 0.000366329, 0.000275287, 1.85777e-05
0.04325, 0.11, 0.003, 0.000366329, 0.000275287, 1.85777e-05
0.0431, 0.11, 0.003, 0.00036611, 0.000278761, 1.86627e-05
0.0428, 0.11, 0.003, 0.00036611, 0.000278761, 1.86627e-05
0.04295, 0.11, 0.003, 0.00036611, 0.000278761, 1.86627e-05
0.0428, 0.11, 0.003, 0.000365892, 0.000282243, 1.87485e-05
0.0425, 0.11, 0.003, 0.000365892, 0.000282243, 1.87485e-05
0.04265, 0.11, 0.003, 0.000365892, 0.000282243, 1.87485e-05
0.0425, 0.11, 0.003, 0.000365675, 0.000285734, 1.88351e-05
0.0422, 0.11, 0.003, 0.000365675, 0.000285734, 1.88351e-05
0.04235, 0.11, 0.003, 0.000365675, 0.000285734, 1.88351e-05
0.0422, 0.11, 0.003, 0.000365459, 0.000289234, 1.89225e-05
0.0419, 0.11, 0.003, 0.000365459, 0.000289234, 1.89225e-05
0.04205, 0.11, 0.003, 0.000365459, 0.000289234, 1.89225e-05
0.0419, 0.11, 0.003, 0.000365244, 0.000292743, 1.90107e-05
0.0416, 0.11, 0.003, 0.000365244, 0.000292743, 1.90107e-05
0.04175, 0.11, 0.003, 0.000365244, 0.000292743, 1.90107e-05
0.0416, 0.11, 0.003, 0.00036503, 0.00029626, 1.90998e-05
0.0413, 0.11, 0.003, 0.00036503, 0.00029626, 1.90998e-05
0.04145, 0.11, 0.003, 0.00036503, 0.00029626, 1.90998e-05
0.0413, 0.11, 0.003, 0.000364817, 0.000299787, 1.91897e-05
0.041, 0.11, 0.003, 0.000364817, 0.000299787, 1.91897e-05
0.04115, 0.11, 0.003, 0.000364817, 0.000299787, 1.91897e-05
0.041, 0.11, 0.003, 0.000364606, 0.000303322, 1.92804e-05
0.0407, 0.11, 0.003, 0.000364606, 0.000303322, 1.92804e-05
0.04085, 0.11, 0.003, 0.000364606, 0.000303322, 1.92804e-05
0.0407, 0.11, 0.003, 0.000364395, 0.000306866, 1.93719e-05
0.0404, 0.11, 0.003, 0.000364395, 0.000306866, 1.93719e-05
0.04055, 0.11, 0.003, 0.000364395, 0.000306866, 1.93719e-05
0.0404, 0.11, 0.003, 0.000364185, 0.000310418, 1.94643e-05
0.0401, 0.11, 0.003, 0.000364185, 0.000310418, 1.94643e-05
0.04025, 0.11, 0.003, 0.000364185, 0.000310418, 1.94643e-05
0.0401, 0.11, 0.003, 0.00036388, 0.000313916, 1.9556e-05
0.0398, 0.11, 0.003, 0.00036388, 0.000313916, 1.9556e-05
0.03995, 0.11, 0.003, 0.00036388, 0.000313916, 1.9556e-05
0.0398, 0.11, 0.003, 0.000362031, 0.000316383, 1.96264e-05
0.0395, 0.11, 0.003, 0.000362031, 0.000316383, 1.96264e-05
0.03965, 0.11, 0.003, 0.000362031, 0.000316383, 1.96264e-05
0.0395, 0.11, 0.003, 0.000360177, 0.00031883, 1.96976e-05
0.0392, 0.11, 0.003, 0.000360177, 0.00031883, 1.96976e-05
0.03935, 0.11, 0.003, 0.000360177, 0.00031883, 1.96976e-05
0.0392, 0.11, 0.003, 0.000358318, 0.000321258, 1.97696e-05
0.0389, 0.11, 0.003, 0.000358318, 0.000321258, 1.97696e-05
0.03905, 0.11, 0.003, 0.000358318, 0.000321258, 1.97696e-05
0.0389, 0.11, 0.003, 0.000356454, 0.000323666, 1.98424e-05
0.0386, 0.11, 0.003, 0.000356454, 0.000323666, 1.98424e-05
0.03875, 0.11, 0.003, 0.000356454, 0.000323666, 1.98424e-05
0.0386, 0.11, 0.003, 0.000354586, 0.000326054, 1.99161e-05
0.0383, 0.11, 0.003, 0.000354586, 0.000326054, 1.99161e-05
0.03845, 0.11, 0.003, 0.000354586, 0.000326054, 1.99161e-05
0.0383, 0.11, 0.003, 0.000352712, 0.000328423, 1.99905e-05
0.038, 0.11, 0.003, 0.000352712, 0.000328423, 1.99905e-05
0.03815, 0.11, 0.003, 0.000352712, 0.000328423, 1.99905e-05
0.038, 0.11, 0.003, 0.000350834, 0.000330773, 2.00658e-05
0.0377, 0.11, 0.003, 0.000350834, 0.000330773, 2.00658e-05
0.03785, 0.11, 0.003, 0.000350834, 0.000330773, 2.00658e-05
0.0377, 0.11, 0.003, 0.000348951, 0.000333102, 2.01418e-05
0.0374, 0.11, 0.003, 0.000348951, 0.000333102, 2.01418e-05
0.03755, 0.11, 0.003, 0.000348951, 0.000333102, 2.01418e-05
0.0374, 0.11, 0.003, 0.000347064, 0.000335412, 2.02187e-05
0.0371, 0.11, 0.003, 0.000347064, 0.000335412, 2.02187e-05
0.03725, 0.11, 0.003, 0.000347064, 0.000335412, 2.02187e-05
0.0371, 0.11, 0.003, 0.000345171, 0.000337703, 2.02964e-05
0.0368, 0.11, 0.003, 0.000345171, 0.000337703, 2.02964e-05
0.03695, 0.11, 0.003, 0.000345171, 0.000337703, 2.02964e-05
0.0368, 0.11, 0.003, 0.000343274, 0.000339973, 2.0375e-05
0.0365, 0.11, 0.003, 0.000343274, 0.000339973, 2.0375e-05
0.03665, 0.11, 0.003, 0.000343274, 0.000339973, 2.0375e-05
0.0365, 0.11, 0.003, 0.000341372, 0.000342225, 2.04543e-05
0.0362, 0.11, 0.003, 0.000341372, 0.000342225, 2.04543e-05
0.03635, 0.11, 0.003, 0.000341372, 0.000342225, 2.04543e-05
0.0362, 0.11, 0.003, 0.000339465, 0.000344456, 2.05345e-05
0.0359, 0.11, 0.003, 0.000339465, 0.000344456, 2.05345e-05
0.03605, 0.11, 0.003, 0.000339465, 0.000344456, 2.05345e-05
0.0359, 0.11, 0.003, 0.000337553, 0.000346668, 2.06154e-05
0.0356, 0.11, 0.003, 0.000337553, 0.000346668, 2.06154e-05
0.03575, 0.11, 0.003, 0.000337553, 0.000346668, 2.06154e-05
0.0356, 0.11, 0.003, 0.000335637, 0.00034886, 2.06972e-05
0.0353, 0.11, 0.003, 0.000335637, 0.00034886, 2.06972e-05
0.03545, 0.11, 0.003, 0.000335637, 0.00034886, 2.06972e-05
0.0353, 0.11, 0.003, 0.000333716, 0.000351033, 2.07798e-05
0.035, 0.11, 0.003, 0.000333716, 0.000351033, 2.07798e-05
0.03515, 0.11, 0.003, 0.000333716, 0.000351033, 2.07798e-05
0.035, 0.11, 0.003, 0.00033179, 0.000353186, 2.08632e-05
0.0347, 0.11, 0.003, 0.00033179, 0.000353186, 2.08632e-05
0.03485, 0.11, 0.003, 0.00033179, 0.000353186, 2.08632e-05
0.0347, 0.11, 0.003, 0.000329859, 0.000355319, 2.09474e-05
0.0344, 0.11, 0.003, 0.000329859, 0.000355319, 2.09474e-05
0.03455, 0.11, 0.003, 0.000329859, 0.000355319, 2.09474e-05
0.0344, 0.11, 0.003, 0.000327923, 0.000357433, 2.10325e-05
0.0341, 0.11, 0.003, 0.000327923, 0.000357433, 2.10325e-05
0.03425, 0.11, 0.003, 0.000327923, 0.000357433, 2.10325e-05
0.0341, 0.11, 0.003, 0.000325983, 0.000359527, 2.11183e-05
0.0338, 0.11, 0.003, 0.000325983, 0.000359527, 2.11183e-05
0.03395, 0.11, 0.003, 0.000325983, 0.000359527, 2.11183e-05
0.0338, 0.11, 0.003, 0.000324038, 0.000361602, 2.1205e-05
0.0335, 0.11, 0.003, 0.000324038, 0.000361602, 2.1205e-05
0.03365, 0.11, 0.003, 0.000324038, 0.000361602, 2.1205e-05
0.0335, 0.11, 0.003, 0.000322088, 0.000363657, 2.12925e-05
0.0332, 0.11, 0.003, 0.000322088, 0.000363657, 2.12925e-05
0.03335, 0.11, 0.003, 0.000322088, 0.000363657, 2.12925e-05
0.0332, 0.11, 0.003, 0.000320133, 0.000365692, 2.13808e-05
0.0329, 0.11, 0.003, 0.000320133, 0.000365692, 2.13808e-05
0.03305, 0.11, 0.003, 0.000320133, 0.000365692, 2.13808e-05
0.0329, 0.11, 0.003, 0.000318173, 0.000367708, 2.14699e-05
0.0326, 0.11, 0.003, 0.000318173, 0.000367708, 2.14699e-05
0.03275, 0.11, 0.003, 0.000318173, 0.000367708, 2.14699e-05
0.0326, 0.11, 0.003, 0.000316209, 0.000369704, 2.15598e-05
0.0323, 0.11, 0.003, 0.000316209, 0.000369704, 2.15598e-05
0.03245, 0.11, 0.003, 0.000316209, 0.000369704, 2.15598e-05
0.0323, 0.11, 0.003, 0.00031424, 0.00037168, 2.16506e-05
0.032, 0.11, 0.003, 0.00031424, 0.00037168, 2.16506e-05
0.03215, 0.11, 0.003, 0.00031424, 0.00037168, 2.16506e-05
0.032, 0.11, 0.003, 0.000312266, 0.000373637, 2.17421e-05
0.0317, 0.11, 0.003, 0.000312266, 0.000373637, 2.17421e-05
0.03185, 0.11, 0.003, 0.000312266, 0.000373637, 2.17421e-05
0.0317, 0.11, 0.003, 0.000310287, 0.000375574, 2.18345e-05
0.0314, 0.11, 0.003, 0.000310287, 0.000375574, 2.18345e-05
0.03155, 0.11, 0.003, 0.000310287, 0.000375574, 2.18345e-05
0.0314, 0.11, 0.003, 0.000308304, 0.000377492, 2.19277e-05
0.0311, 0.11, 0.003, 0.000308304, 0.000377492, 2.19277e-05
0.03125, 0.11, 0.003, 0.000308304, 0.000377492, 2.19277e-05
0.0311, 0.11, 0.003, 0.000306316, 0.00037939, 2.20217e-05
0.0308, 0.11, 0.003, 0.000306316, 0.00037939, 2.20217e-05
